Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
ClickHouse,"A high-performance, column-oriented SQL DBMS for online analytical processing (OLAP) that uses all available system resources to their full potential to process each analytical query as fast as possible. It is available as both an open-source software and a cloud offering.",Relational DBMS,Time Series DBMS,"Score,15.14,Rank,#38,Overall,#23,Relational DBMS",clickhouse.com,clickhouse.com/docs,Clickhouse Inc.,2016.0,"v24.6.2.17-stable, July 2024",Open Source,Apache 2.0,no,"ClickHouse Cloud,: Get the performance you love from open source ClickHouse in a serverless offering that takes care of the details so you can spend more time getting insight out of the fastest database on earth.,DoubleCloud,: Fully managed ClickHouse alongside best-in-class managed open-source services to build analytics at scale.",C++,"FreeBSD,Linux,macOS",yes,yes,no,yes,Close to ANSI SQL (SQL/JSON + extensions),"gRPC,HTTP REST,JDBC,MySQL wire protocol,ODBC,PostgreSQL wire protocol,Proprietary protocol","C#,C++,Elixir,Go,Java,JavaScript (Node.js),Kotlin,Nim,Perl,PHP,Python,R,Ruby,Rust,Scala",yes,no,key based and custom,Asynchronous and synchronous physical replication; geographically distributed replicas; support for object storages.,no,Immediate Consistency,no,no,yes,yes,yes,"Access rights for users and roles. Column and row based policies. Quotas and resource limits. Pluggable authentication with LDAP and Kerberos. Password based, X.509 certificate, and SSH key authentication."
Firebase Realtime Database,"Cloud-hosted realtime,document store,. iOS, Android, and JavaScript clients share one Realtime Database instance and automatically receive updates with the newest data.",Document store,,"Score,14.14,Rank,#39,Overall,#6,Document stores",firebase.google.com/products/realtime-database,firebase.google.com/docs/database,Google,2012.0,,commercial,,yes,,,hosted,schema-free,yes,no,yes,no,"Android,iOS,JavaScript API,RESTful HTTP API","Java,JavaScript,Objective-C",limited functionality with using 'rules',Callbacks are triggered when data changes,,,no,"Eventual Consistency,Immediate Consistency",no,yes,yes,yes,,"yes, based on authentication and database rules"
Apache Impala,Analytic DBMS for Hadoop,Relational DBMS,Document store,"Score,11.59,Rank,#40,Overall,#24,Relational DBMS",impala.apache.org,impala.apache.org/impala-docs.html,Apache Software Foundation,2013.0,"4.1.0, June 2022",Open Source,Apache Version 2,no,,C++,Linux,yes,yes,no,yes,SQL-like DML and DDL statements,"JDBC,ODBC",All languages supporting JDBC/ODBC,yes,no,Sharding,selectable replication factor,yes,Eventual Consistency,no,no,yes,yes,no,"Access rights for users, groups and roles"
Vertica,"Cloud or off-cloud analytical database and query engine for structured and semi-structured streaming and batch data. Machine learning platform with built-in algorithms, data preparation capabilities, and model evaluation and management via SQL or Python.",Relational DBMS,"Spatial DBMS,Time Series DBMS","Score,9.63,Rank,#41,Overall,#25,Relational DBMS",www.vertica.com,vertica.com/documentation,OpenText,2005.0,"12.0.3, January 2023",commercial,Limited community edition free,no,,C++,Linux,"Yes, but also semi-structure/unstructured data storage, and complex hierarchical data (like Parquet) stored and/or queried.",yes,no,"No Indexes Required. Different internal optimization strategy, but same functionality included.","Full 1999 standard plus machine learning, time series and geospatial. Over 650 functions.","ADO.NET,JDBC,Kafka Connector,ODBC,RESTful HTTP API,Spark Connector,vSQL","C#,C++,Go,Java,JavaScript (Node.js),Perl,PHP,Python,R","yes, PostgreSQL PL/pgSQL, with minor differences","yes, called Custom Alerts","horizontal partitioning, hierarchical partitioning",Multi-source replication,no,Immediate Consistency,yes,ACID,yes,yes,no,"fine grained access rights according to SQL-standard; supports Kerberos, LDAP, Ident and hash"
Apache Flink,"A framework and distributed processing engine for stateful computations over unbounded and bounded data streams, delivering full database capabilities with the addition of Table Store.",Relational DBMS,,"Score,9.37,Rank,#42,Overall,#26,Relational DBMS",flink.apache.org,nightlies.apache.org/flink/flink-table-store-docs-stable,Apache Software Foundation and contributors,,"1.20.0, August 2024",Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
dBASE,"dBase was one of the first databases with a development environment on PC's. Its latest version dBase V is still sold as dBase classic, which needs a DOS Emulation. The up-to-date product is dBase plus.",Relational DBMS,,"Score,9.21,Rank,#43,Overall,#27,Relational DBMS",www.dbase.com,www.dbase.com/support/knowledgebase,Asthon Tate,1979.0,"dBASE 2019, 2019",commercial,,no,,,"DOS,Windows",yes,yes,,yes,no,none,dBase proprietary IDE,no,no,none,none,no,,yes,no,yes,yes,,Access rights for users and roles
Greenplum,"Analytic Database platform built on,PostgreSQL,. Full name is Pivotal Greenplum Database",Relational DBMS,"Document store,Spatial DBMS","Score,8.09,Rank,#44,Overall,#28,Relational DBMS",greenplum.org,docs.greenplum.org,Pivotal Software Inc.,2005.0,"7.0.0, September 2023",Open Source,Apache 2.0,no,,,Linux,yes,yes,yes,yes,yes,"JDBC,ODBC","C,Java,Perl,Python,R",yes,yes,Sharding,Source-replica replication,yes,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
Kdb,"High performance,Time Series DBMS","Time Series DBMS,Vector DBMS",Relational DBMS,"Score,7.97,Rank,#45,Overall,#2,Time Series DBMS,#1,Vector DBMS",kx.com,code.kx.com,"Kx Systems, a division of First Derivatives plc",2000.0,"3.6, May 2018",commercial,free 32-bit version,no,,q,"Linux,OS X,Solaris,Windows",yes,yes,yes,yes,SQL-like query language (q),"HTTP API,JDBC,Jupyter,Kafka,ODBC,WebSocket","C,C#,C++,Go,J,Java,JavaScript,Lua,MatLab,Perl,PHP,Python,R,Scala",user defined functions,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency,yes,no,yes,yes,yes,rights management via user accounts
CouchDB,"A native JSON -,document store,inspired by Lotus Notes, scalable from globally distributed server-clusters down to mobile phones.",Document store,Spatial DBMS,"Score,7.82,Rank,#46,Overall,#7,Document stores",couchdb.apache.org,docs.couchdb.org/en/stable,Apache Software Foundation,2005.0,"3.3.3, December 2023",Open Source,Apache version 2,no,,Erlang,"Android,BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,yes,no,RESTful HTTP/JSON API,"C,C#,ColdFusion,Erlang,Haskell,Java,JavaScript,Lisp,Lua,Objective-C,OCaml,Perl,PHP,PL/SQL,Python,Ruby,Smalltalk",View functions in JavaScript,yes,Sharding,"Multi-source replication,Source-replica replication",yes,Eventual Consistency,no,no,yes,yes,no,Access rights for users can be defined per database
H2,"Full-featured RDBMS with a small footprint, either embedded into a Java application or used as a database server.",Relational DBMS,Spatial DBMS,"Score,7.80,Rank,#47,Overall,#29,Relational DBMS",www.h2database.com,www.h2database.com/html/main.html,Thomas Mueller,2005.0,"2.2.220, July 2023",Open Source,"dual-licence (Mozilla public license, Eclipse public license)",no,,Java,All OS with a Java VM,yes,yes,no,yes,yes,"JDBC,ODBC",Java,Java Stored Procedures and User-Defined Functions,yes,none,With clustering: 2 database servers on different computers operate on identical copies of a database,no,Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,fine grained access rights according to SQL-standard
Netezza,Data warehouse and analytics appliance part of IBM PureSystems,Relational DBMS,,"Score,7.76,Rank,#48,Overall,#30,Relational DBMS",www.ibm.com/products/netezza,,IBM,2000.0,,commercial,,no,,,Linux,yes,yes,,yes,yes,"JDBC,ODBC,OLE DB","C,C++,Fortran,Java,Lua,Perl,Python,R",yes,no,Sharding,Source-replica replication,yes,,no,ACID,yes,yes,,Users with fine-grained authorization concept
Amazon Aurora,MySQL and PostgreSQL compatible cloud service by Amazon,Relational DBMS,Document store,"Score,7.52,Rank,#49,Overall,#31,Relational DBMS",aws.amazon.com/rds/aurora,docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/CHAP_Aurora.html,Amazon,2015.0,,commercial,,yes,,,hosted,yes,yes,yes,yes,yes,"ADO.NET,JDBC,ODBC","Ada,C,C#,C++,D,Delphi,Eiffel,Erlang,Haskell,Java,JavaScript (Node.js),Objective-C,OCaml,Perl,PHP,Python,Ruby,Scheme,Tcl",yes,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,yes,fine grained access rights according to SQL-standard
Presto,Distributed SQL Query Engine for Big Data,Relational DBMS,,"Score,7.51,Rank,#50,Overall,#32,Relational DBMS",prestodb.io,prestodb.io/docs/current,Facebook; Presto Foundation,2013.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
Realm,"A DBMS built for use on mobile devices that’s a fast, easy to use alternative to,SQLite,and Core Data",Document store,,"Score,7.28,Rank,#51,Overall,#8,Document stores",realm.io,realm.io/docs,"Realm, acquired by MongoDB in May 2019",2014.0,,Open Source,,no,,,"Android,Backend: server-less,iOS,Windows",yes,yes,no,yes,no,,".Net,Java,Objective-C,React Native,Swift",no,yes,none,none,no,Immediate Consistency,no,ACID,,yes,yes,yes
Prometheus,Open-source Time Series DBMS and monitoring system,Time Series DBMS,,"Score,7.17,Rank,#52,Overall,#3,Time Series DBMS",prometheus.io,prometheus.io/docs,,2015.0,,Open Source,Apache 2.0,no,,Go,"Linux,Windows",yes,Numeric data only,no,no,no,RESTful HTTP/JSON API,".Net,C++,Go,Haskell,Java,JavaScript (Node.js),Python,Ruby",no,no,Sharding,yes,no,none,no,no,yes,yes,no,no
etcd,"A distributed reliable,key-value store",Key-value store,,"Score,7.09,Rank,#53,Overall,#5,Key-value stores","etcd.io,github.com/etcd-io/etcd","etcd.io/docs,github.com/etcd-io/etcd/tree/master/Documentation",,,"3.4, August 2019",Open Source,Apache Version 2.0,no,,Go,"FreeBSD,Linux,Windows",schema-free,no,no,no,no,"gRPC,JSON over HTTP",".Net,C,C++,Clojure,Erlang,Go,Haskell,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby,Rust,Scala,Tcl",no,"yes, watching key changes",,Using Raft consensus algorithm to ensure data replication with strong consistency among multiple replicas.,no,Immediate Consistency,no,no,yes,yes,no,no
Google Cloud Firestore,"Cloud Firestore is an auto-scaling document database for storing, syncing, and querying data for mobile and web apps. It offers seamless integration with other Firebase and Google Cloud Platform products.",Document store,,"Score,6.51,Rank,#54,Overall,#9,Document stores",firebase.google.com/products/firestore,firebase.google.com/docs/firestore,Google,2017.0,,commercial,,yes,,,hosted,schema-free,yes,no,yes,no,"Android,gRPC (using protocol buffers) API,iOS,JavaScript API,RESTful HTTP API","Go,Java,JavaScript,JavaScript (Node.js),Objective-C,Python","yes, Firebase Rules & Cloud Functions","yes, with Cloud Functions",Sharding,Multi-source replication,Using Cloud Dataflow,Immediate Consistency,no,yes,yes,yes,,"Access rights for users, groups and roles based on Google Cloud Identity and Access Management. Security Rules for 3rd party authentication using Firebase Auth."
Sphinx,"Open source search engine for searching in data from different sources, e.g. relational databases",Search engine,,"Score,5.97,Rank,#55,Overall,#5,Search engines",sphinxsearch.com,sphinxsearch.com/docs,Sphinx Technologies Inc.,2001.0,"3.5.1, February 2023",Open Source,"GPL version 2, commercial licence available",no,,C++,"FreeBSD,Linux,NetBSD,OS X,Solaris,Windows",yes,no,,yes,SQL-like query language (SphinxQL),Proprietary protocol,"C++,Java,Perl,PHP,Python,Ruby",no,no,Sharding,none,no,,no,no,yes,yes,,no
Oracle Essbase,Multidimensional database platform for analytic applications,Relational DBMS,,"Score,5.94,Rank,#56,Overall,#33,Relational DBMS",www.oracle.com/business-analytics/essbase.html,docs.oracle.com/en/database/other-databases/essbase/index.html,Oracle,1998.0,"21.1, December 2020",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Algolia,"Fully customizable, hosted Search API",Search engine,,"Score,5.77,Rank,#57,Overall,#6,Search engines",www.algolia.com,www.algolia.com/doc,,2012.0,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
Microsoft Azure AI Search,Search-as-a-service for web and mobile app development,Search engine,Vector DBMS,"Score,5.73,Rank,#58,Overall,#7,Search engines",azure.microsoft.com/en-us/services/search,learn.microsoft.com/en-us/azure/search,Microsoft,2015.0,V1,commercial,,yes,,,hosted,yes,yes,no,yes,no,RESTful HTTP API,"C#,Java,JavaScript,Python",no,no,Sharding,yes,no,Immediate Consistency,no,no,yes,yes,no,yes
Hazelcast,A widely adopted in-memory data grid,Key-value store,Document store,"Score,5.46,Rank,#59,Overall,#6,Key-value stores",hazelcast.com,hazelcast.org/imdg/docs,Hazelcast,2008.0,"5.3.6, November 2023",Open Source,Apache Version 2; commercial licenses available,no,,Java,All OS with a Java VM,schema-free,yes,yes,yes,SQL-like query language,"JCache,JPA,Memcached protocol,RESTful HTTP API",".Net,C#,C++,Clojure,Go,Java,JavaScript (Node.js),Python,Scala",yes,yes,Sharding,yes,yes,Immediate Consistency or Eventual Consistency selectable by user,no,one or two-phase-commit; repeatable reads; read commited,yes,yes,yes,Role-based access control
Trino,"Fast distributed SQL query engine for big data analytics. Forked from,Presto,and originally named PrestoSQL",Relational DBMS,"Document store,Key-value store,Spatial DBMS,Search engine,Time Series DBMS,Wide column store","Score,5.37,Rank,#60,Overall,#34,Relational DBMS",trino.io,"trino.io/broadcast,trino.io/docs/current",Trino Software Foundation,2012.0,,Open Source,Apache Version 2.0,no,,Java,"Linux,macOS",yes,yes,no,depending on connected data-source,yes,"JDBC,RESTful HTTP API,Trino CLI","Go,Java,JavaScript (Node.js),Python,R,Ruby","yes, depending on connected data-source",no,depending on connected data-source,depending on connected data-source,no,depending on connected data-source,no,depending on connected data-source,yes,depending on connected data-source,,SQL standard access control
Graphite,Data logging and graphing tool for time series data,Time Series DBMS,,"Score,5.35,Rank,#61,Overall,#4,Time Series DBMS",github.com/graphite-project/graphite-web,graphite.readthedocs.io,Chris Davis,2006.0,,Open Source,Apache 2.0,no,,Python,"Linux,Unix",yes,Numeric data only,no,no,no,"HTTP API,Sockets","JavaScript (Node.js),Python",no,no,none,none,no,none,no,no,yes,yes,,no
DuckDB,"An embeddable, in-process, column-oriented SQL OLAP,RDBMS",Relational DBMS,,"Score,5.26,Rank,#62,Overall,#35,Relational DBMS",duckdb.org,duckdb.org/docs,,2018.0,"1.0.0, June 2024",Open Source,MIT License,no,,C++,server-less,yes,yes,no,yes,yes,"Arrow Database Connectivity (ADBC),CLI Client,JDBC,ODBC","C,C#,C++,Crystal,Go,Java,Lisp,Python,R,Ruby,Rust,Swift,Zig",no,no,none,none,no,Immediate Consistency,no,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,no
Apache Jackrabbit,,Content store,,"Score,5.01,Rank,#63,Overall,#1,Content stores",jackrabbit.apache.org,,Apache Software Foundation,2006.0,"2.20.6, July 2022",Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
Datastax Enterprise,"DataStax Enterprise (DSE) is the always-on, scalable data platform built on,Apache Cassandra,and designed for hybrid Cloud. DSE integrates graph, search, analytics, administration, developer tooling, and monitoring into a unified platform.",Wide column store,"Document store,Graph DBMS,Spatial DBMS,Search engine,Vector DBMS","Score,4.96,Rank,#64,Overall,#4,Wide column stores",www.datastax.com/products/datastax-enterprise,docs.datastax.com,DataStax,2011.0,"6.8, April 2020",commercial,,no,"Datastax Astra DB,: Astra DB simplifies cloud-native Cassandra application development for your apps, microservices and functions. Deploy in minutes on AWS, Google Cloud, Azure, and have it managed for you by the experts, with serverless, pay-as-you-go pricing.",Java,"Linux,OS X",schema-free,yes,no,yes,SQL-like DML and DDL statements (CQL); Spark SQL,"Proprietary protocol,TinkerPop Gremlin","C,C#,C++,Java,JavaScript (Node.js),PHP,Python,Ruby",no,yes,Sharding,"configurable replication factor, datacenter aware, advanced replication for edge computing",yes,"Immediate Consistency,Tunable Consistency",no,no,yes,yes,yes,Access rights for users can be defined per object
Aerospike,Flash-optimized In-memory NoSQL Database,"Document store,Graph DBMS,Key-value store,Spatial DBMS,Vector DBMS",,"Score,4.88,Rank,#65,Overall,#10,Document stores,#3,Graph DBMS,#7,Key-value stores,#2,Spatial DBMS,#2,Vector DBMS",aerospike.com,docs.aerospike.com,Aerospike,2012.0,"7.1, May 2024",Open Source,Apache and AGPL Licenses; open sourced in June 2014; commercial Enterprise Edition available,no,,C,Linux,schema-free,yes,no,yes,no,"JDBC,Proprietary protocol,TinkerPop Gremlin",".Net,C,C#,C++,Erlang,Go,Java,JavaScript (Node.js),Lua,Perl,PHP,Python,Ruby",user defined functions,no,Sharding,selectable replication factor,yes,Eventual Consistency in cross-datacenter configuration and Immediate Consistency in local cluster configuration,no,Atomic execution of operations,yes,yes,yes,Access rights for users and roles
Ehcache,A widely adopted Java cache with tiered storage options,Key-value store,,"Score,4.54,Rank,#66,Overall,#8,Key-value stores",www.ehcache.org,www.ehcache.org/documentation,"Terracotta Inc, owned by Software AG",2009.0,"3.10.0, March 2022",Open Source,Apache Version 2; commercial licenses available,no,,Java,All OS with a Java VM,schema-free,yes,no,no,no,JCache,Java,no,yes,Sharding,yes,no,"Tunable Consistency (Strong, Eventual, Weak)",no,yes,yes,yes,yes,no
CockroachDB,"CockroachDB is a distributed database architected for modern cloud applications. It is wire compatible with PostgreSQL and backed by a,Key-Value Store,, which is either,RocksDB,or a purpose-built derivative, called Pebble.",Relational DBMS,,"Score,4.48,Rank,#67,Overall,#36,Relational DBMS",www.cockroachlabs.com,www.cockroachlabs.com/docs,Cockroach Labs,2015.0,"24.1.0, May 2024",Open Source,"Apache 2.0, commercial license available",no,,Go,"Linux,macOS,Windows",dynamic schema,yes,no,yes,"yes, wire compatible with PostgreSQL",JDBC,"C#,C++,Clojure,Go,Java,JavaScript (Node.js),PHP,Python,Ruby,Rust",no,no,horizontal partitioning (by key range),Multi-source replication using RAFT,no,Immediate Consistency,yes,ACID,yes,yes,no,Role-based access control
