Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
BigchainDB,"BigchainDB is scalable blockchain database offering decentralization, immutability and native assets",Document store,,"Score,0.94,Rank,#224,Overall,#34,Document stores",www.bigchaindb.com,,,2016.0,,Open Source,AGPL v3,no,,Python,Linux,schema-free,no,no,,no,"CLI Client,RESTful HTTP API",,,,,,no,,no,,yes,"yes,with,MongoDB,ord,RethinkDB",,yes
GeoMesa,GeoMesa is a distributed spatio-temporal DBMS based on various systems as storage layer.,Spatial DBMS,,"Score,0.94,Rank,#225,Overall,#4,Spatial DBMS",www.geomesa.org,,CCRi and others,2014.0,,Open Source,Apache License 2.0,no,,Scala,,yes,yes,no,yes,no,,,no,no,,,yes,depending on storage layer,no,no,yes,yes,depending on storage layer,yes
PlanetScale,"Scalable, distributed, serverless,MySQL,database platform built on top of,Vitess",Relational DBMS,,"Score,0.93,Rank,#226,Overall,#105,Relational DBMS",planetscale.com,,PlanetScale,2020.0,,commercial,,yes,,C and C++,"Docker,Linux,macOS",yes,yes,,yes,yes,"ADO.NET,JDBC,MySQL protocol,ODBC",,yes,yes,,,no,"Eventual Consistency across shards,Immediate Consistency within a shard",yes,ACID at shard level,yes,yes,yes,Users with fine-grained authorization concept
CrateDB,Distributed Database based on Lucene,"Document store,Object oriented DBMS,Time Series DBMS",,"Score,0.91,Rank,#227,Overall,#35,Document stores,#10,Object oriented DBMS,#19,Time Series DBMS",crate.io,,Crate,2013.0,,Open Source,,no,"CrateDB Cloud,: a distributed SQL database that spreads data and processing across an elastic cluster of shared nothing nodes. CrateDB Cloud enables data insights at scale on Microsoft Azure, AWS and Google Cloud Platform.",Java,"All Operating Systems, including Kubernetes with CrateDB Kubernetes Operator support","Flexible Schema (defined schema, partial schema, schema free)",yes,no,yes,"yes, but no triggers and constraints, and PostgreSQL compatibility","ADO.NET,JDBC,ODBC,PostgreSQL wire protocol,Prometheus Remote Read/Write,RESTful HTTP API",,user defined functions (Javascript),no,,,no,"Eventual Consistency,Read-after-write consistency on record level",no,no,yes,yes,no,rights management via user accounts
Amazon Keyspaces,"A scalable, highly available,Cassandra,–compatible database service",Wide column store,,"Score,0.91,Rank,#228,Overall,#10,Wide column stores",aws.amazon.com/keyspaces,,Amazon,2019.0,,commercial,,yes,,,hosted,,,,,,,,,,,,,,,,,,,
ScaleArc,"A layer on top of standard MySQL, SQL Server or Oracle instances for data distribution and sharding",Relational DBMS,,"Score,0.91,Rank,#229,Overall,#106,Relational DBMS",www.devgraph.com/scalearc,,"DevFactory, formerly Ignite",2009.0,,commercial,limited edition free,no,,,,,,,,,,,,,,,,,,,,,,
ObjectDB,,Object oriented DBMS,,"Score,0.90,Rank,#230,Overall,#11,Object oriented DBMS",www.objectdb.com,,,2010.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
SQream DB,"a GPU-based, columnar RDBMS for big data analytics workloads",Relational DBMS,,"Score,0.90,Rank,#231,Overall,#107,Relational DBMS",sqream.com,,SQream Technologies,2017.0,,commercial,,no,,"C++, CUDA, Haskell, Java, Scala",Linux,yes,"yes, ANSI Standard SQL Types",,no,yes,".Net,JDBC,ODBC",,user defined functions in Python,no,,,no,Immediate Consistency,no,ACID,yes,yes,,
VistaDB,,Relational DBMS,,"Score,0.87,Rank,#232,Overall,#108,Relational DBMS",vistadb.com,,Gibraltar Software,2008.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
BoltDB,"An embedded,key-value store,for Go.",Key-value store,,"Score,0.87,Rank,#233,Overall,#36,Key-value stores",github.com/boltdb/bolt,,,2013.0,,Open Source,MIT License,no,,Go,"BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,no,no,,,no,no,,,no,none,no,yes,yes,yes,no,no
R:BASE,,Relational DBMS,,"Score,0.87,Rank,#234,Overall,#109,Relational DBMS",www.rbase.com,,,1981.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Yellowbrick,Data Warehouse appliance and cloud service,Relational DBMS,,"Score,0.87,Rank,#235,Overall,#110,Relational DBMS",www.yellowbrick.com,,Yellowbrick Data,,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
OpenInsight,Development Environment with included multi-value filing system,Multivalue DBMS,,"Score,0.84,Rank,#236,Overall,#8,Multivalue DBMS",www.revelation.com/index.php/products/openinsight,,,1992.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Scalaris,,Key-value store,,"Score,0.82,Rank,#237,Overall,#37,Key-value stores",scalaris.zib.de,,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
eXtremeDB,"Natively in-memory DBMS with options for persistency, high-availability and clustering","Relational DBMS,Time Series DBMS",,"Score,0.80,Rank,#238,Overall,#111,Relational DBMS,#20,Time Series DBMS",www.mcobject.com,,McObject,2001.0,,commercial,,no,,C and C++,"AIX,HP-UX,Linux,macOS,Solaris,Windows",yes,yes,no,yes,yes,".NET Client API,JDBC,JNI,ODBC,Proprietary protocol,RESTful HTTP API",,yes,yes,,,no,Immediate Consistency,yes,ACID,yes,yes,yes,
Datacom/DB,"RDBMS,for mainframes",Relational DBMS,,"Score,0.78,Rank,#239,Overall,#112,Relational DBMS",www.broadcom.com/products/mainframe/databases-database-mgmt/datacom,,Broadcom (formerly CA),1972.0,,commercial,,no,,,z/OS,yes,yes,,yes,yes,,,,,,,,,,,,,,
Milvus,A DBMS designed for efficient storage of vector data and vector similarity searches,Search engine,,"Score,0.78,Rank,#240,Overall,#16,Search engines",milvus.io,,,2019.0,,Open Source,Apache Version 2.0,no,"Zilliz Cloud,– Cloud-native service for Milvus","C++, Go","Linux,macOS,Windows",,"Vector, Numeric and String",no,no,no,RESTful HTTP API,,no,no,,,no,"Bounded Staleness,Eventual Consistency,Immediate Consistency,Session Consistency,Tunable Consistency",no,no,yes,yes,no,no
Kingbase,"An enterprise-class,RDBMS,compatible with PostgreSQL and Oracle and widely used in China.",Relational DBMS,"Document store,Spatial DBMS","Score,0.76,Rank,#241,Overall,#113,Relational DBMS",www.kingbase.com.cn,bbs.kingbase.com.cn/chess_wenku-index.html,BeiJing KINGBASE Information technologies inc.,1999.0,"V8.0, August 2021",commercial,,no,,C and Java,"Linux,Windows",yes,yes,yes,yes,Standard with numerous extensions,"ADO.NET,gokb,JDBC,kdbndp,ODBC,PDI,PDO,Pro*C,psycopg2,QT",".Net,C,C++,Go,Java,JavaScript (Node.js),Perl,PHP,Python",user defined functions,yes,"horizontal partitioning (by range, list and hash) and vertical partitioning",yes,no,Immediate Consistency,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
4store,,RDF store,,"Score,0.76,Rank,#242,Overall,#10,RDF stores",github.com/4store/4store,,,2009.0,,Open Source,GPLv3,no,,,,,,,,,,,,,,,,,,,,,,
Objectivity/DB,,Object oriented DBMS,,"Score,0.76,Rank,#243,Overall,#12,Object oriented DBMS",objectivity.com/products/objectivitydb,,,1990.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
KeyDB,"An ultra-fast, open source,Key-value store,fully compatible with Redis API, modules, and protocols",Key-value store,,"Score,0.76,Rank,#244,Overall,#38,Key-value stores","github.com/JohnSully/KeyDB,keydb.dev",docs.keydb.dev,EQ Alpha Technology Ltd.,2019.0,,Open Source,BSD-3,no,,C++,Linux,schema-free,partial,no,yes,no,Proprietary protocol,"C,C#,C++,Clojure,Crystal,D,Dart,Elixir,Erlang,Fancy,Go,Haskell,Haxe,Java,JavaScript (Node.js),Lisp,Lua,MatLab,Objective-C,OCaml,Pascal,Perl,PHP,Prolog,Pure Data,Python,R,Rebol,Ruby,Rust,Scala,Scheme,Smalltalk,Swift,Tcl,Visual Basic",Lua,no,Sharding,"Multi-source replication,Source-replica replication",no,"Eventual Consistency,Strong eventual consistency with CRDTs",no,"Optimistic locking, atomic execution of commands blocks and scripts",yes,yes,,simple password-based access control and ACL
Apache Doris,"An MPP-based analytics DBMS embracing the,MySQL,protocol",Relational DBMS,,"Score,0.75,Rank,#245,Overall,#114,Relational DBMS","doris.apache.org,github.com/apache/doris",github.com/apache/doris/wiki,"Apache Software Foundation, originally contributed from Baidu",2017.0,"0.14, May 2021",Open Source,Apache Version 2.0,no,,Java,Linux,yes,yes,no,yes,yes,"JDBC,MySQL client",Java,user defined functions,no,horizontal partitioning,none,no,Immediate Consistency,no,,yes,yes,,fine grained access rights according to SQL-standard
ModeShape,,Content store,,"Score,0.72,Rank,#246,Overall,#2,Content stores",modeshape.jboss.org,,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
SearchBlox,,Search engine,,"Score,0.72,Rank,#247,Overall,#17,Search engines",www.searchblox.com,,,2003.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Tajo,SQL on Hadoop,Relational DBMS,,"Score,0.71,Rank,#248,Overall,#115,Relational DBMS",tajo.apache.org,,Apache Software Foundation,2012.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
AlaSQL,JavaScript DBMS library,"Document store,Relational DBMS",,"Score,0.71,Rank,#249,Overall,#36,Document stores,#116,Relational DBMS",alasql.org,github.com/agershun/alasql,Andrey Gershun & Mathias R. Wulff,2014.0,,Open Source,MIT-License,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,no,"Close to SQL99, but no user access control, stored procedures and host language bindings.",JavaScript API,JavaScript,no,yes,none,none,no,none,yes,yes,,yes,,no
Rasdaman,Extends standard RDBMS with efficient handling of multi-dimensional arrays,Multivalue DBMS,,"Score,0.71,Rank,#250,Overall,#9,Multivalue DBMS",www.rasdaman.org,,,1998.0,"rasdaman v9.8.1, July 2019",Open Source,extended commercial license available,no,,,,,,,,,,,,,,,,,,,,,,
Postgres-XL,Based on PostgreSQL enhanced with MPP and write-scale-out cluster features,Relational DBMS,"Document store,Spatial DBMS","Score,0.71,Rank,#251,Overall,#117,Relational DBMS",www.postgres-xl.org,www.postgres-xl.org/documentation,,2014.0,"10 R1, October 2018",Open Source,Mozilla public license,no,,C,"Linux,macOS",yes,yes,yes,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Erlang,Java,JavaScript (Node.js),Perl,PHP,Python,Tcl",user defined functions,yes,horizontal partitioning,,no,Immediate Consistency,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
LokiJS,In-memory JavaScript DBMS,Document store,,"Score,0.70,Rank,#252,Overall,#37,Document stores",github.com/techfort/LokiJS,techfort.github.io/LokiJS,,2014.0,,Open Source,,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,yes,no,JavaScript API,JavaScript,View functions in JavaScript,yes,none,none,yes,none,no,no,,yes,,no
Strabon,,RDF store,,"Score,0.68,Rank,#253,Overall,#11,RDF stores",www.strabon.di.uoa.gr,,,2011.0,,Open Source,Mozilla public license,no,,,,,,,,,,,,,,,,,,,,,,
Apache Pinot,"Realtime distributed OLAP datastore, designed to answer OLAP queries with low latency",Relational DBMS,,"Score,0.67,Rank,#254,Overall,#118,Relational DBMS",pinot.apache.org,docs.pinot.apache.org,Apache Software Foundation and contributors,2015.0,"0.11.0, September 2022",Open Source,Apache Version 2.0,no,,Java,All OS with a Java JDK11 or higher,yes,yes,,,SQL-like query language,JDBC,"Go,Java,Python",,,horizontal partitioning,,,,,,,,,
Starcounter,,Object oriented DBMS,,"Score,0.65,Rank,#255,Overall,#13,Object oriented DBMS",starcounter.com,,,2006.0,"2.3.2.930, April 2018",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Trafodion,Transactional SQL-on-Hadoop DBMS,Relational DBMS,,"Score,0.64,Rank,#256,Overall,#119,Relational DBMS",trafodion.apache.org,trafodion.apache.org,"Apache Software Foundation, originally developed by HP",2014.0,"2.3.0, February 2019",Open Source,Apache 2.0,no,,"C++, Java",Linux,yes,yes,no,yes,yes,"ADO.NET,JDBC,ODBC",All languages supporting JDBC/ODBC/ADO.Net,Java Stored Procedures,no,Sharding,"yes, via,HBase",yes,Immediate Consistency,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
Elassandra,"Open source database and search engine for multi-cloud applications based on,Cassandra,and,Elasticsearch",Wide column store,Search engine,"Score,0.63,Rank,#257,Overall,#11,Wide column stores",www.elassandra.io,doc.elassandra.io,,,,Open Source,Apache Version 2.0,no,,,,,,,,,,,,,,,,,,,,,,
atoti,"An in-memory,DBMS,combining transactional and analytical processing to handle the aggregation of ever-changing data.",Object oriented DBMS,,"Score,0.62,Rank,#258,Overall,#14,Object oriented DBMS",www.atoti.io,,ActiveViam,,,commercial,free versions available,no,,Java,,,,,,Multidimensional Expressions (MDX),,,Python,,"Sharding, horizontal partitioning",,no,,,,"yes, multi-version concurrency control (MVCC)",,,
InfiniteGraph,,Graph DBMS,,"Score,0.61,Rank,#259,Overall,#20,Graph DBMS",objectivity.com/infinitegraph,,,2010.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Sequoiadb,NewSQL database with distributed OLTP and SQL,"Document store,Relational DBMS",,"Score,0.59,Rank,#260,Overall,#38,Document stores,#120,Relational DBMS",www.sequoiadb.com,www.sequoiadb.com/en/index.php?m=Files&a=index,Sequoiadb Ltd.,2013.0,,Open Source,Server: AGPL; Client: Apache V2,no,,C++,Linux,schema-free,yes,no,yes,SQL-like query language,proprietary protocol using JSON,".Net,C++,Java,PHP,Python",JavaScript,no,Sharding,Source-replica replication,no,Eventual Consistency,no,Document is locked during a transaction,yes,yes,,simple password-based access control
OpenQM,"QpenQM is a high-performance, self-tuning, multi-value DBMS",Multivalue DBMS,,"Score,0.59,Rank,#261,Overall,#10,Multivalue DBMS",www.openqm.com,www.openqm.com/support/documentation,Martin Phillips,1993.0,3.4-12,Open Source,"GPLv2, extended commercial license available",no,,,"AIX,FreeBSD,Linux,macOS,Raspberry Pi,Solaris,Windows",yes,,yes,yes,no,,".Net,Basic,C,Java,Objective C,PHP,Python",yes,yes,yes,yes,no,Immediate Consistency,no,ACID,yes,yes,,Access rights can be defined down to the item level
GemStone/S,,Object oriented DBMS,,"Score,0.58,Rank,#262,Overall,#15,Object oriented DBMS",gemtalksystems.com,,,1986.0,64 Bit 3.3.3,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Tokyo Tyrant,,Key-value store,,"Score,0.58,Rank,#263,Overall,#39,Key-value stores",fallabs.com/tokyotyrant,,,2007.0,,Open Source,GPL,no,,,,,,,,,,,,,,,,,,,,,,
Project Voldemort,,Key-value store,,"Score,0.57,Rank,#264,Overall,#40,Key-value stores",www.project-voldemort.com,,,2009.0,"1.10.25, July 2017",Open Source,Apache version 2,no,,,,,,,,,,,,no,,,,,no,,,,,
Percona Server for MongoDB,A drop-in replacement for MongoDB Community Edition with enterprise-grade features.,Document store,,"Score,0.56,Rank,#265,Overall,#39,Document stores",www.percona.com/software/mongodb/percona-server-for-mongodb,www.percona.com/doc/percona-server-for-mongodb/LATEST/index.html,Percona,2015.0,"3.4.10-2.10, November 2017",Open Source,GPL Version 2,no,,,Linux,schema-free,,no,yes,no,,"Actionscript,C,C#,C++,Clojure,ColdFusion,D,Dart,Delphi,Erlang,Go,Groovy,Haskell,Java,JavaScript,Lisp,Lua,MatLab,Perl,PHP,PowerShell,Prolog,Python,R,Ruby,Scala,Smalltalk",JavaScript,no,Sharding,Source-replica replication,yes,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,,Access rights for users and roles
ITTIA,,Relational DBMS,,"Score,0.56,Rank,#266,Overall,#121,Relational DBMS",www.ittia.com,,,2000.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
HarperDB,Ultra-low latency distributed database with an intuitive REST API supporting NoSQL and SQL (including joins). Deployment of functions and databases simultaneously with a consolidated node-level architecture.,Document store,,"Score,0.56,Rank,#267,Overall,#40,Document stores",harperdb.io,harperdb.io/developers/documentation/overview,HarperDB,2017.0,"3.1, August 2021",commercial,free community edition available,no,,,"Linux,OS X",dynamic schema,,no,yes,SQL-like data manipulation statements,,".Net,C,C#,C++,ColdFusion,D,Dart,Delphi,Erlang,Go,Haskell,Java,JavaScript (Node.js),Lisp,MatLab,Objective C,Perl,PHP,PowerShell,Prolog,Python,R,Ruby,Rust,Scala,Swift",Custom Functions,no,A table resides as a whole on one (or more) nodes in a cluster,yes,no,Immediate Consistency,no,Atomic execution of specific operations,yes,"yes, using,LMDB",,Access rights for users and roles
Actian FastObjects,,Object oriented DBMS,,"Score,0.56,Rank,#268,Overall,#16,Object oriented DBMS",esd.actian.com/product/Versant_FastObjects,,Actian,,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Kinetica,Fully vectorized database across both GPUs and CPUs,Relational DBMS,,"Score,0.56,Rank,#269,Overall,#122,Relational DBMS",www.kinetica.com,www.kinetica.com/docs,Kinetica,2012.0,"7.1, August 2021",commercial,,no,,,Linux,yes,,no,yes,SQL-like DML and DDL statements,,"C++,Java,JavaScript (Node.js),Python",user defined functions,yes,Sharding,Source-replica replication,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,no,yes,yes,,Access rights for users and roles on table level
Comdb2,"A distributed,RDBMS,designed for geographical replication and high availability. It has been developed by Bloomberg Finance L.P. and is used as their primary DBMS.",Relational DBMS,,"Score,0.55,Rank,#270,Overall,#123,Relational DBMS",github.com/bloomberg/comdb2,bloomberg.github.io/comdb2/overview_home.html,Bloomberg Finance L.P.,2004.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
YDB,"A distributed fault-tolerant database service, with high availability, scalability, immediate consistency and ACID transactions and providing an,Amazon DynamoDB,compatible API","Document store,Relational DBMS",,"Score,0.54,Rank,#271,Overall,#41,Document stores,#124,Relational DBMS","github.com/ydb-platform/ydb,ydb.tech",ydb.tech/en/docs,Yandex,2019.0,,Open Source,Apache 2.0; commercial license available,no,,,Linux,"Flexible Schema (defined schema, partial schema, schema free)",,no,yes,SQL-like query language (YQL),,"Go,Java,JavaScript (Node.js),PHP,Python",no,,Sharding,Active-passive shard replication,no,Immediate Consistency,no,ACID,yes,yes,,Access rights defined for Yandex Cloud users
Lovefield,"Embeddable,relational database,for web apps written in pure JavaScript",Relational DBMS,,"Score,0.53,Rank,#272,Overall,#125,Relational DBMS",google.github.io/lovefield,github.com/google/lovefield/blob/master/docs/spec_index.md,Google,2014.0,"2.1.12, February 2017",Open Source,Apache 2.0,no,,,"server-less, requires a JavaScript environment (browser, Node.js)",yes,,no,yes,SQL-like query language,,JavaScript,no,Using read-only observers,none,none,no,,yes,ACID,yes,"yes, by using IndexedDB or the cloud service,Firebase Realtime Database",,no
Raima Database Manager,"RDBMS with a small footprint, either embedded into an application or used as a database server","Relational DBMS,Time Series DBMS",,"Score,0.52,Rank,#273,Overall,#126,Relational DBMS,#21,Time Series DBMS",raima.com,docs.raima.com,Raima Inc.,1984.0,"15, June 2021",commercial,,no,,,"Android,HP-UX,Integrity RTOS,iOS,Linux,OS X,QNX,Solaris,VxWorks,Windows",yes,,no,yes,yes,,".Net,C,C++,Objective-C,PL/SQL",yes,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,,no
Transbase,"A resource-optimized, high-performance, universally applicable RDBMS",Relational DBMS,,"Score,0.52,Rank,#274,Overall,#127,Relational DBMS",www.transaction.de/en/products/transbase.html,www.transaction.de/en/products/transbase/features.html,Transaction Software GmbH,1987.0,"Transbase 8.3, 2022",commercial,free development license,no,,,"FreeBSD,Linux,macOS,Solaris,Windows",yes,,no,yes,yes,,"C,C#,C++,Java,JavaScript,Kotlin,Objective-C,PHP,Python",yes,yes,,Source-replica replication,no,Immediate Consistency,yes,yes,yes,yes,,fine grained access rights according to SQL-standard
Cloudflare Workers KV,"A global, low-latency,,key-value store,for applications on Cloudflare with exceptionally high read volumes and low-latency.",Key-value store,,"Score,0.51,Rank,#275,Overall,#41,Key-value stores",www.cloudflare.com/products/workers-kv,developers.cloudflare.com/workers/runtime-apis/kv,Cloudflare,2018.0,,commercial,,yes,,,hosted,schema-free,,no,no,no,,"C,C++,Dart,JavaScript,Kotlin,Python,Rust,Scala",no,no,,yes,no,Eventual Consistency,no,no,yes,yes,,
Brytlyt,"Scalable GPU-accelerated,RDBMS,for very fast analytic and streaming workloads, leveraging,PostgreSQL",Relational DBMS,,"Score,0.51,Rank,#276,Overall,#128,Relational DBMS",www.brytlyt.com,,Brytlyt,2016.0,"0.9, October 2016",commercial,,no,,,"Linux,OS X,Windows",yes,,yes,yes,yes,,".Net,C,C++,Delphi,Java,Perl,Python,Tcl",user defined functions,yes,,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
Redland,A set of free software C libraries that provide support for the Resource Description Framework (RDF),RDF store,,"Score,0.51,Rank,#277,Overall,#12,RDF stores",librdf.org,,,2000.0,,Open Source,"Multi License (LGPL, GPLv2, Apache V2)",no,,,,,,,,,,,,,,,,,,,,,,
SurrealDB,"A fully ACID transactional, developer-friendly, multi-model,DBMS","Document store,Graph DBMS",,"Score,0.51,Rank,#278,Overall,#42,Document stores,#21,Graph DBMS",surrealdb.com,surrealdb.com/docs,SurrealDB Ltd,2022.0,,Open Source,,no,,,"Linux,macOS,Windows",schema-free,,,,SQL-like query language,,"Deno,Go,JavaScript (Node.js),Rust",,,,,no,,,ACID,yes,yes,,"yes, based on authentication and database rules"
Alibaba Cloud MaxCompute,"MaxCompute (previously known as ODPS) is a general purpose, fully managed, multi-tenancy data processing platform for large-scale data warehousing",Relational DBMS,,"Score,0.50,Rank,#279,Overall,#129,Relational DBMS",www.alibabacloud.com/product/maxcompute,www.alibabacloud.com/help/product/27797.htm,Alibaba,2016.0,,commercial,,yes,,,hosted,yes,,no,no,SQL-like query language,,Java,user defined functions,no,Sharding,yes,yes,Immediate Consistency,no,no,yes,yes,,Access rights for users and roles
EJDB,Embeddable document-store database library with JSON representation of queries (in MongoDB style),Document store,,"Score,0.50,Rank,#280,Overall,#43,Document stores",ejdb.org,github.com/Softmotions/ejdb/blob/master/README.md,Softmotions,2012.0,,Open Source,GPLv2,no,,,server-less,schema-free,,,no,no,,"Actionscript,C,C#,C++,Go,Java,JavaScript (Node.js),Lua,Objective-C,Pike,Python,Ruby",no,no,none,none,no,,no,no,yes,yes,,no
Mulgara,,RDF store,,"Score,0.50,Rank,#281,Overall,#13,RDF stores",www.mulgara.org,,,2006.0,"2.1.13, January 2012",Open Source,Apache Version 2,no,,Java,,,,,,,,,,,,,,,,,,,,
FlockDB,,Graph DBMS,,"Score,0.50,Rank,#282,Overall,#22,Graph DBMS",github.com/twitter-archive/flockdb,,,2010.0,"1.8.5, February 2012",Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
Alibaba Cloud AnalyticDB for MySQL,,Relational DBMS,,"Score,0.50,Rank,#283,Overall,#130,Relational DBMS",www.alibabacloud.com/product/analyticdb-for-mysql,,,,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
TransLattice,,Relational DBMS,,"Score,0.48,Rank,#284,Overall,#131,Relational DBMS",www.translattice.com,,,2007.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Kyligence Enterprise,,Relational DBMS,,"Score,0.48,Rank,#285,Overall,#132,Relational DBMS",kyligence.io/kyligence-enterprise,,,2016.0,,commercial,,no,,Java,,,,,,,,,,,,,,,,,,,,
ElevateDB,,Relational DBMS,,"Score,0.46,Rank,#286,Overall,#133,Relational DBMS",www.elevatesoft.com/products?category=edb,,,2006.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
HugeGraph,,Graph DBMS,,"Score,0.45,Rank,#287,Overall,#23,Graph DBMS",github.com/hugegraph,,,2018.0,0.9,Open Source,Apache Version 2.0,no,,Java,,,,,,,,,,,,,,,,,,,,
Marqo,,Search engine,,"Score,0.45,Rank,#288,Overall,#18,Search engines","github.com/marqo-ai/marqo,www.marqo.ai",,,2022.0,,Open Source,Apache Version 2.0,no,,,,,,,,,,,,,,,,,,,,,,
Mimer SQL,,Relational DBMS,,"Score,0.44,Rank,#289,Overall,#134,Relational DBMS",www.mimer.com,,,1977.0,"11.0.7D, February 2023",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Jade,,Object oriented DBMS,,"Score,0.42,Rank,#290,Overall,#17,Object oriented DBMS",www.jadeworld.com/developer-center,,,1996.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
PipelineDB,,Relational DBMS,,"Score,0.42,Rank,#291,Overall,#135,Relational DBMS",github.com/pipelinedb/pipelinedb,,,2015.0,,Open Source,"BSD, GPL V3",no,,,,,,,,,,,,,,,,,,,,,,
FeatureBase,,Relational DBMS,,"Score,0.42,Rank,#292,Overall,#136,Relational DBMS",www.molecula.com,,,2017.0,"2022, May 2022",commercial,,no,,Go,,,,,,,,,,,,,,,,,,,,
Typesense,,Search engine,,"Score,0.41,Rank,#293,Overall,#19,Search engines",typesense.org,,,2015.0,,Open Source,GPL V3,no,,C++,,,,,,,,,,,,,,,,,,,,
ArcadeDB,,"Document store,Graph DBMS,Key-value store,Time Series DBMS",,"Score,0.41,Rank,#294,Overall,#44,Document stores,#24,Graph DBMS,#42,Key-value stores,#22,Time Series DBMS",arcadedb.com,,,2021.0,September 2021,Open Source,Apache Version 2.0,no,,Java,,,,,,,,,,,,,,,,,,,,
Weaviate,,Search engine,,"Score,0.41,Rank,#295,Overall,#20,Search engines","github.com/semi-technologies/weaviate,weaviate.io",,,2019.0,"1.17, December 2022",Open Source,commercial license available with Weaviate Enterprise,no,,Go,,,,,,,,,,,,,,,,,,,,
Riak TS,,Time Series DBMS,,"Score,0.41,Rank,#296,Overall,#23,Time Series DBMS",riak.com/products/riak-ts,,,2015.0,,Open Source,,no,,Erlang,,,,,,,,,,,,,,,,,,,,
HyperGraphDB,,Graph DBMS,,"Score,0.41,Rank,#297,Overall,#25,Graph DBMS",www.hypergraphdb.org,,,2007.0,,Open Source,L-GPL,no,,,,,,,,,,,,,,,,,,,,,,
Axibase,,Time Series DBMS,,"Score,0.41,Rank,#298,Overall,#24,Time Series DBMS",axibase.com/docs/atsd/finance,,,2013.0,15585,commercial,"Community Edition (single node) is free, Enterprise Edition (distributed) is paid",no,,Java,,,,,,,,,,,,,,,,,,,,
Valentina Server,,Relational DBMS,,"Score,0.40,Rank,#299,Overall,#137,Relational DBMS",www.valentina-db.net,,,1999.0,5.7.5,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Skytable,,Key-value store,,"Score,0.40,Rank,#300,Overall,#43,Key-value stores","github.com/skytable/skytable,skytable.io",,,2020.0,,Open Source,GNU AGPL 3.0,no,,Rust,,,,,,,,,,,,,,,,,,,,
Fluree,"A,Graph DBMS,built with blockchain technology",Graph DBMS,,"Score,0.39,Rank,#301,Overall,#26,Graph DBMS",flur.ee,,"Fluree, PBC",2018.0,,Open Source,open-sourced in October 2020,no,,,,,,,,,,,,,,,,,,,,,,
Ultipa,"High performance,Graph DBMS,supporting HTAP high availability cluster deployment",Graph DBMS,,"Score,0.39,Rank,#302,Overall,#27,Graph DBMS",www.ultipa.com,,Ultipa,2019.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
