Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
Firebase Realtime Database,"Cloud-hosted realtime,document store,. iOS, Android, and JavaScript clients share one Realtime Database instance and automatically receive updates with the newest data.",Document store,,"Score,18.58,Rank,#38,Overall,#6,Document stores",firebase.google.com/products/realtime-database,firebase.google.com/docs/database,Google,2012.0,,commercial,,yes,,,hosted,schema-free,yes,no,yes,no,"Android,iOS,JavaScript API,RESTful HTTP API","Java,JavaScript,Objective-C",limited functionality with using 'rules',Callbacks are triggered when data changes,,,no,"Eventual Consistency,Immediate Consistency",no,yes,yes,yes,,"yes, based on authentication and database rules"
Netezza,Data warehouse and analytics appliance part of IBM PureSystems,Relational DBMS,,"Score,15.88,Rank,#39,Overall,#24,Relational DBMS",www.ibm.com/products/netezza,,IBM,2000.0,,commercial,,no,,,Linux,yes,yes,,yes,yes,"JDBC,ODBC,OLE DB","C,C++,Fortran,Java,Lua,Perl,Python,R",yes,no,Sharding,Source-replica replication,yes,,no,ACID,yes,yes,,Users with fine-grained authorization concept
dBASE,"dBase was one of the first databases with a development environment on PC's. Its latest version dBase V is still sold as dBase classic, which needs a DOS Emulation. The up-to-date product is dBase plus.",Relational DBMS,,"Score,15.83,Rank,#40,Overall,#25,Relational DBMS",www.dbase.com,www.dbase.com/support/knowledgebase,Asthon Tate,1979.0,"dBASE 2019, 2019",commercial,,no,,,"DOS,Windows",yes,yes,,yes,no,none,dBase proprietary IDE,no,no,none,none,no,,yes,no,yes,yes,,Access rights for users and roles
Presto,Distributed SQL Query Engine for Big Data,Relational DBMS,,"Score,15.77,Rank,#41,Overall,#26,Relational DBMS",prestodb.io,prestodb.io/docs/current,Facebook; Presto Foundation,2013.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
Vertica,"Cloud or off-cloud analytical database and query engine for structured and semi-structured streaming and batch data. Machine learning platform with built-in algorithms, data preparation capabilities, and model evaluation and management via SQL or Python.",Relational DBMS,"Spatial DBMS,Time Series DBMS","Score,15.43,Rank,#42,Overall,#27,Relational DBMS",www.vertica.com,vertica.com/documentation,OpenText,2005.0,"12.0.3, January 2023",commercial,Limited community edition free,no,"Vertica Accelerator,’s high-performance analytics and machine learning with SQL or Python is available as SaaS.",C++,Linux,"Yes, but also semi-structure/unstructured data storage, and complex hierarchical data (like Parquet) stored and/or queried.",yes,no,"No Indexes Required. Different internal optimization strategy, but same functionality included.","Full 1999 standard plus machine learning, time series and geospatial. Over 650 functions.","ADO.NET,JDBC,Kafka Connector,ODBC,RESTful HTTP API,Spark Connector,vSQL","C#,C++,Go,Java,JavaScript (Node.js),Perl,PHP,Python,R","yes, PostgreSQL PL/pgSQL, with minor differences","yes, called Custom Alerts","horizontal partitioning, hierarchical partitioning",Multi-source replication,no,Immediate Consistency,yes,ACID,yes,yes,no,"fine grained access rights according to SQL-standard; supports Kerberos, LDAP, Ident and hash"
CouchDB,"A native JSON -,document store,inspired by Lotus Notes, scalable from globally distributed server-clusters down to mobile phones.",Document store,Spatial DBMS,"Score,15.42,Rank,#43,Overall,#7,Document stores",couchdb.apache.org,docs.couchdb.org/en/stable,Apache Software Foundation,2005.0,"3.3.2, April 2023",Open Source,Apache version 2,no,,Erlang,"Android,BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,yes,no,RESTful HTTP/JSON API,"C,C#,ColdFusion,Erlang,Haskell,Java,JavaScript,Lisp,Lua,Objective-C,OCaml,Perl,PHP,PL/SQL,Python,Ruby,Smalltalk",View functions in JavaScript,yes,Sharding,"Multi-source replication,Source-replica replication",yes,Eventual Consistency,no,no,yes,yes,no,Access rights for users can be defined per database
ClickHouse,"Column-oriented,Relational DBMS,powering Yandex",Relational DBMS,Time Series DBMS,"Score,14.97,Rank,#44,Overall,#28,Relational DBMS",clickhouse.tech,clickhouse.tech/docs,Clickhouse Inc.,2016.0,"v23.4.1.1943-stable, April 2023",Open Source,Apache 2.0,no,,C++,"FreeBSD,Linux,macOS",yes,yes,no,"yes, when using the MergeTree engine",Close to ANSI SQL,"HTTP REST,JDBC,ODBC,Proprietary protocol","C#,C++,Elixir,Go,Java,JavaScript (Node.js),Kotlin,Nim,Perl,PHP,Python,R,Ruby,Scala",no,no,,,no,Immediate Consistency,no,no,yes,yes,yes,Access rights for users and roles
Apache Flink,"A framework and distributed processing engine for stateful computations over unbounded and bounded data streams, delivering full database capabilities with the addition of Table Store.",Relational DBMS,,"Score,13.82,Rank,#45,Overall,#29,Relational DBMS",flink.apache.org,nightlies.apache.org/flink/flink-table-store-docs-stable,Apache Software Foundation and contributors,,"1.17.1, May 2023",Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
OpenSearch,"A distributed, RESTful search and analytics engine forked from,Elasticsearch,and based on,Apache Lucene",Search engine,Vector DBMS,"Score,12.17,Rank,#46,Overall,#4,Search engines","github.com/opensearch-project,opensearch.org",opensearch.org/docs/latest,Amazon Web Services,2021.0,"2.5.0, January 2023",Open Source,Apache Version 2.0,no,"Aiven for OpenSearch,: Fully managed open source search and analytics suite including search engine, NoSQL document database, and visualization interface.",Java,All OS with a Java VM,schema-free,yes,,yes,SQL-like query language,"Java API,RESTful HTTP/JSON API","Go,Java,JavaScript (Node.js),PHP,Python,Ruby",yes,yes,Sharding,yes,,Eventual Consistency,no,no,yes,yes,,
Google Cloud Firestore,"Cloud Firestore is an auto-scaling document database for storing, syncing, and querying data for mobile and web apps. It offers seamless integration with other Firebase and Google Cloud Platform products.",Document store,,"Score,10.88,Rank,#47,Overall,#8,Document stores",firebase.google.com/products/firestore,firebase.google.com/docs/firestore,Google,2017.0,,commercial,,yes,,,hosted,schema-free,yes,no,yes,no,"Android,gRPC (using protocol buffers) API,iOS,JavaScript API,RESTful HTTP API","Go,Java,JavaScript,JavaScript (Node.js),Objective-C,Python","yes, Firebase Rules & Cloud Functions","yes, with Cloud Functions",Sharding,Multi-source replication,Using Cloud Dataflow,Immediate Consistency,no,yes,yes,yes,,"Access rights for users, groups and roles based on Google Cloud Identity and Access Management. Security Rules for 3rd party authentication using Firebase Auth."
Greenplum,"Analytic Database platform built on,PostgreSQL,. Full name is Pivotal Greenplum Database",Relational DBMS,"Document store,Spatial DBMS","Score,10.64,Rank,#48,Overall,#30,Relational DBMS",greenplum.org,docs.greenplum.org,Pivotal Software Inc.,2005.0,"6.7.1, April 2020",Open Source,Apache 2.0,no,,,Linux,yes,yes,yes,yes,yes,"JDBC,ODBC","C,Java,Perl,Python,R",yes,yes,Sharding,Source-replica replication,yes,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
Oracle Essbase,Multidimensional database platform for analytic applications,Relational DBMS,,"Score,9.99,Rank,#49,Overall,#31,Relational DBMS",www.oracle.com/technetwork/middleware/essbase/overview/index.html,,Oracle,1998.0,"21.1, December 2020",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Amazon Aurora,MySQL and PostgreSQL compatible cloud service by Amazon,Relational DBMS,Document store,"Score,9.79,Rank,#50,Overall,#32,Relational DBMS",aws.amazon.com/rds/aurora,docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/CHAP_Aurora.html,Amazon,2015.0,,commercial,,yes,,,hosted,yes,yes,yes,yes,yes,"ADO.NET,JDBC,ODBC","Ada,C,C#,C++,D,Delphi,Eiffel,Erlang,Haskell,Java,JavaScript (Node.js),Objective-C,OCaml,Perl,PHP,Python,Ruby,Scheme,Tcl",yes,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,yes,fine grained access rights according to SQL-standard
etcd,"A distributed reliable,key-value store",Key-value store,,"Score,9.26,Rank,#51,Overall,#5,Key-value stores","etcd.io,github.com/etcd-io/etcd","etcd.io/docs,github.com/etcd-io/etcd/tree/master/Documentation",,,"3.4, August 2019",Open Source,Apache Version 2.0,no,,Go,"FreeBSD,Linux,Windows",schema-free,no,no,no,no,"gRPC,JSON over HTTP",".Net,C,C++,Clojure,Erlang,Go,Haskell,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby,Rust,Scala,Tcl",no,"yes, watching key changes",,Using Raft consensus algorithm to ensure data replication with strong consistency among multiple replicas.,no,Immediate Consistency,no,no,yes,yes,no,no
H2,"Full-featured RDBMS with a small footprint, either embedded into a Java application or used as a database server.",Relational DBMS,Spatial DBMS,"Score,9.01,Rank,#52,Overall,#33,Relational DBMS",www.h2database.com,www.h2database.com/html/main.html,Thomas Mueller,2005.0,"2.1.214, June 2022",Open Source,"dual-licence (Mozilla public license, Eclipse public license)",no,,Java,All OS with a Java VM,yes,yes,no,yes,yes,"JDBC,ODBC",Java,Java Stored Procedures and User-Defined Functions,yes,none,With clustering: 2 database servers on different computers operate on identical copies of a database,no,Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,fine grained access rights according to SQL-standard
MarkLogic,Operational and transactional Enterprise NoSQL database,"Document store,Native XML DBMS,RDF store,Search engine",,"Score,8.64,Rank,#53,Overall,#9,Document stores,#1,Native XML DBMS,#1,RDF stores,#5,Search engines",www.marklogic.com,docs.marklogic.com,MarkLogic Corp.,2001.0,"11.0, December 2022",commercial,restricted free version is available,no,,C++,"Linux,OS X,Windows",schema-free,yes,yes,yes,yes,"Java API,Node.js Client API,ODBC,proprietary Optic API,RESTful HTTP API,SPARQL,WebDAV,XDBC,XQuery,XSLT","C,C#,C++,Java,JavaScript (Node.js),Perl,PHP,Python,Ruby",yes,yes,Sharding,yes,yes,Immediate Consistency,no,ACID,yes,yes,"yes, with Range Indexes",Role-based access control at the document and subdocument levels
Realm,"A DBMS built for use on mobile devices that’s a fast, easy to use alternative to,SQLite,and Core Data",Document store,,"Score,8.33,Rank,#54,Overall,#10,Document stores",realm.io,realm.io/docs,"Realm, acquired by MongoDB in May 2019",2014.0,,Open Source,,no,,,"Android,Backend: server-less,iOS,Windows",yes,yes,no,yes,no,,".Net,Java,Objective-C,React Native,Swift",no,yes,none,none,no,Immediate Consistency,no,ACID,,yes,yes,yes
Prometheus,Open-source TimeSeries DBMS and monitoring system,Time Series DBMS,,"Score,8.01,Rank,#55,Overall,#2,Time Series DBMS",prometheus.io,prometheus.io/docs,,2015.0,,Open Source,Apache 2.0,no,,Go,"Linux,Windows",yes,Numeric data only,no,no,no,RESTful HTTP/JSON API,".Net,C++,Go,Haskell,Java,JavaScript (Node.js),Python,Ruby",no,no,Sharding,yes,no,none,no,no,yes,yes,no,no
Kdb,"High performance,Time Series DBMS","Time Series DBMS,Vector DBMS",Relational DBMS,"Score,8.00,Rank,#56,Overall,#3,Time Series DBMS,#1,Vector DBMS",kx.com,code.kx.com,"Kx Systems, a division of First Derivatives plc",2000.0,"3.6, May 2018",commercial,free 32-bit version,no,,q,"Linux,OS X,Solaris,Windows",yes,yes,yes,yes,SQL-like query language (q),"HTTP API,JDBC,Jupyter,Kafka,ODBC,WebSocket","C,C#,C++,Go,J,Java,JavaScript,Lua,MatLab,Perl,PHP,Python,R,Scala",user defined functions,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency,yes,no,yes,yes,yes,rights management via user accounts
Hazelcast,A widely adopted in-memory data grid,Key-value store,Document store,"Score,7.92,Rank,#57,Overall,#6,Key-value stores",hazelcast.com,hazelcast.org/imdg/docs,Hazelcast,2008.0,"5.2.2, February 2023",Open Source,Apache Version 2; commercial licenses available,no,,Java,All OS with a Java VM,schema-free,yes,yes,yes,SQL-like query language,"JCache,JPA,Memcached protocol,RESTful HTTP API",".Net,C#,C++,Clojure,Go,Java,JavaScript (Node.js),Python,Scala",yes,yes,Sharding,yes,yes,Immediate Consistency or Eventual Consistency selectable by user,no,one or two-phase-commit; repeatable reads; read commited,yes,yes,yes,Role-based access control
Algolia,"Fully customizable, hosted Search API",Search engine,,"Score,7.88,Rank,#58,Overall,#6,Search engines",www.algolia.com,www.algolia.com/doc,,2012.0,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
Datastax Enterprise,"DataStax Enterprise (DSE) is the always-on, scalable data platform built on,Apache Cassandra,and designed for hybrid Cloud. DSE integrates graph, search, analytics, administration, developer tooling, and monitoring into a unified platform.",Wide column store,"Document store,Graph DBMS,Spatial DBMS,Search engine","Score,7.74,Rank,#59,Overall,#4,Wide column stores",www.datastax.com/products/datastax-enterprise,docs.datastax.com,DataStax,2011.0,"6.8, April 2020",commercial,,no,"Datastax Astra DB,: Astra DB simplifies cloud-native Cassandra application development for your apps, microservices and functions. Deploy in minutes on AWS, Google Cloud, Azure, and have it managed for you by the experts, with serverless, pay-as-you-go pricing.",Java,"Linux,OS X",schema-free,yes,no,yes,SQL-like DML and DDL statements (CQL); Spark SQL,"Proprietary protocol,TinkerPop Gremlin","C,C#,C++,Java,JavaScript (Node.js),PHP,Python,Ruby",no,yes,Sharding,"configurable replication factor, datacenter aware, advanced replication for edge computing",yes,"Immediate Consistency,Tunable Consistency",no,no,yes,yes,yes,Access rights for users can be defined per object
Derby,"Full-featured RDBMS with a small footprint, either embedded into a Java application or used as a database server.",Relational DBMS,,"Score,6.87,Rank,#60,Overall,#34,Relational DBMS",db.apache.org/derby,db.apache.org/derby/manuals/index.html,Apache Software Foundation,1997.0,"10.16.1.1, May 2022",Open Source,Apache version 2,no,,Java,All OS with a Java VM,yes,yes,yes,yes,yes,JDBC,Java,Java Stored Procedures,yes,none,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,yes,fine grained access rights according to SQL-standard
Ehcache,A widely adopted Java cache with tiered storage options,Key-value store,,"Score,6.82,Rank,#61,Overall,#7,Key-value stores",www.ehcache.org,www.ehcache.org/documentation,"Terracotta Inc, owned by Software AG",2009.0,"3.10.0, March 2022",Open Source,Apache Version 2; commercial licenses available,no,,Java,All OS with a Java VM,schema-free,yes,no,no,no,JCache,Java,no,yes,Sharding,yes,no,"Tunable Consistency (Strong, Eventual, Weak)",no,yes,yes,yes,yes,no
Jackrabbit,,Content store,,"Score,6.78,Rank,#62,Overall,#1,Content stores",jackrabbit.apache.org,,Apache Software Foundation,2006.0,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
Aerospike,Flash-optimized In-memory NoSQL Database,"Document store,Key-value store,Spatial DBMS",,"Score,6.78,Rank,#63,Overall,#11,Document stores,#8,Key-value stores,#2,Spatial DBMS",aerospike.com,docs.aerospike.com,Aerospike,2012.0,"6.0.0.0, April 2022",Open Source,Apache and AGPL Licenses; open sourced in June 2014; commercial Enterprise Edition available,no,,C,Linux,schema-free,yes,no,yes,no,"JDBC,Proprietary protocol",".Net,C,C#,C++,Erlang,Go,Java,JavaScript (Node.js),Lua,Perl,PHP,Python,Ruby",user defined functions,no,Sharding,selectable replication factor,yes,Eventual Consistency in cross-datacenter configuration and Immediate Consistency in local cluster configuration,no,Atomic execution of operations,yes,yes,yes,Access rights for users and roles
SingleStore,"MySQL wire-compliant distributed,RDBMS,that combines an in-memory row-oriented and a disc-based column-oriented storage with patented universal storage to handle transactional and analytical workloads in one single table type",Relational DBMS,"Document store,Spatial DBMS,Time Series DBMS,Vector DBMS","Score,6.77,Rank,#64,Overall,#35,Relational DBMS",www.singlestore.com,docs.singlestore.com,SingleStore Inc.,2013.0,"8.1, May 2023",commercial,free developer edition available,no,"SingleStoreDB Cloud,: The world's fastest, modern cloud database for both operational (OLTP) and analytical (OLAP) workloads. Available instantly with multi-cloud and hybrid-cloud capabilities","C++, Go",Linux,yes,yes,no,yes,yes,"Cluster Management API,HTTP API,JDBC,MongoDB API,ODBC","Bash,C,C#,Java,JavaScript (Node.js),Python",yes,no,Sharding,Source-replica replication,no,Immediate Consistency,no,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,"Fine grained access control via users, groups and roles"
CockroachDB,"CockroachDB is a distributed database architected for modern cloud applications. It is wire compatible with PostgreSQL and backed by a,Key-Value Store,, which is either,RocksDB,or a purpose-built derivative, called Pebble.",Relational DBMS,,"Score,6.61,Rank,#65,Overall,#36,Relational DBMS",www.cockroachlabs.com,www.cockroachlabs.com/docs,Cockroach Labs,2015.0,"23.1.1, May 2023",Open Source,"Apache 2.0, commercial license available",no,"CockroachDB,: A cloud-native, distributed SQL database designed for speed, scale, and survival. Get started for free today with a,fully-managed CockroachDB cluster,-- leave operations behind and get your app to market faster.",Go,"Linux,macOS,Windows",dynamic schema,yes,no,yes,"yes, wire compatible with PostgreSQL",JDBC,"C#,C++,Clojure,Go,Java,JavaScript (Node.js),PHP,Python,Ruby,Rust",no,no,horizontal partitioning (by key range),Multi-source replication using RAFT,no,Immediate Consistency,yes,ACID,yes,yes,no,Role-based access control
